crop_id,geography_id,period_start,period_end,planned_area_ha,reference_area_ha,area_unit,ratio,risk_level,data_kind,dataset_version
turmeric,mun_0305419000,2027-04-01,2027-06-30,11.1393,11.2518,ha,0.990002,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305419000,2027-07-01,2027-09-30,19.4751,13.4311,ha,1.450000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305419000,2027-10-01,2027-12-31,13.1300,11.7232,ha,1.120001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305420000,2027-01-01,2027-03-31,18.6630,14.5805,ha,1.279997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305420000,2027-04-01,2027-06-30,22.5263,14.7231,ha,1.529997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305420000,2027-07-01,2027-09-30,16.6960,17.5747,ha,0.950002,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305420000,2027-10-01,2027-12-31,20.5555,15.3399,ha,1.340002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305421000,2027-01-01,2027-03-31,19.7156,11.7355,ha,1.679997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305421000,2027-04-01,2027-06-30,9.1247,11.8503,ha,0.769997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305421000,2027-07-01,2027-09-30,10.6091,14.1455,ha,0.749998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305421000,2027-10-01,2027-12-31,7.5315,12.3468,ha,0.609996,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305422000,2027-01-01,2027-03-31,20.3891,11.8541,ha,1.720004,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305422000,2027-04-01,2027-06-30,9.9351,11.9700,ha,0.830000,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305422000,2027-07-01,2027-09-30,24.1474,14.2884,ha,1.690000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0305422000,2027-10-01,2027-12-31,11.0996,12.4715,ha,0.889997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306901000,2027-01-01,2027-03-31,8.9723,10.3130,ha,0.869999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306901000,2027-04-01,2027-06-30,18.3285,10.4139,ha,1.760003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306901000,2027-07-01,2027-09-30,14.7928,12.4309,ha,1.190002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306901000,2027-10-01,2027-12-31,8.6802,10.8502,ha,0.800004,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306902000,2027-01-01,2027-03-31,9.5971,10.9058,ha,0.880000,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306902000,2027-04-01,2027-06-30,18.3907,11.0124,ha,1.669999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306902000,2027-07-01,2027-09-30,7.8872,13.1453,ha,0.600002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306902000,2027-10-01,2027-12-31,12.8507,11.4738,ha,1.120004,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306903000,2027-01-01,2027-03-31,8.1556,10.1945,ha,0.800000,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306903000,2027-04-01,2027-06-30,14.7207,10.2942,ha,1.429999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306903000,2027-07-01,2027-09-30,19.5379,12.2880,ha,1.589998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306903000,2027-10-01,2027-12-31,15.5520,10.7255,ha,1.450002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306904000,2027-01-01,2027-03-31,12.3899,9.2462,ha,1.339999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306904000,2027-04-01,2027-06-30,6.2555,9.3366,ha,0.669998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306904000,2027-07-01,2027-09-30,14.3771,11.1450,ha,1.290004,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306904000,2027-10-01,2027-12-31,9.6305,9.7278,ha,0.989998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306905000,2027-01-01,2027-03-31,12.6211,13.8693,ha,0.910003,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306905000,2027-04-01,2027-06-30,10.9238,14.0049,ha,0.779998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306905000,2027-07-01,2027-09-30,14.2098,16.7174,ha,0.850001,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306905000,2027-10-01,2027-12-31,21.5956,14.5916,ha,1.480002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306906000,2027-01-01,2027-03-31,8.5219,9.3647,ha,0.910002,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306906000,2027-04-01,2027-06-30,11.8204,9.4563,ha,1.250003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306906000,2027-07-01,2027-09-30,19.3021,11.2878,ha,1.709997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306906000,2027-10-01,2027-12-31,16.0596,9.8525,ha,1.630003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306907000,2027-01-01,2027-03-31,10.5619,11.7355,ha,0.899996,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306907000,2027-04-01,2027-06-30,8.4137,11.8503,ha,0.709999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306907000,2027-07-01,2027-09-30,13.4382,14.1455,ha,0.949998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306907000,2027-10-01,2027-12-31,15.9274,12.3468,ha,1.290002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306908000,2027-01-01,2027-03-31,9.9574,9.9574,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306908000,2027-04-01,2027-06-30,11.6636,10.0548,ha,1.160003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306908000,2027-07-01,2027-09-30,20.7640,12.0023,ha,1.730002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306908000,2027-10-01,2027-12-31,15.5045,10.4760,ha,1.480002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306909000,2027-01-01,2027-03-31,13.3145,11.3799,ha,1.170001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306909000,2027-04-01,2027-06-30,13.4447,11.4912,ha,1.170000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306909000,2027-07-01,2027-09-30,14.1284,13.7169,ha,1.029999,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306909000,2027-10-01,2027-12-31,20.8323,11.9726,ha,1.739998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306910000,2027-01-01,2027-03-31,15.4553,12.5653,ha,1.229998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306910000,2027-04-01,2027-06-30,21.9506,12.6882,ha,1.730001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306910000,2027-07-01,2027-09-30,18.1748,15.1457,ha,1.199997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306910000,2027-10-01,2027-12-31,16.5247,13.2198,ha,1.249996,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306911000,2027-01-01,2027-03-31,8.8965,11.2614,ha,0.789999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306911000,2027-04-01,2027-06-30,7.7326,11.3715,ha,0.679998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306911000,2027-07-01,2027-09-30,22.9401,13.5740,ha,1.690003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306911000,2027-10-01,2027-12-31,7.4642,11.8479,ha,0.630002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306912000,2027-01-01,2027-03-31,12.9624,9.6018,ha,1.349997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306912000,2027-04-01,2027-06-30,7.2718,9.6957,ha,0.750003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306912000,2027-07-01,2027-09-30,12.8467,11.5736,ha,1.110000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306912000,2027-10-01,2027-12-31,6.1622,10.1019,ha,0.610004,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306913000,2027-01-01,2027-03-31,20.3132,13.2766,ha,1.530000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306913000,2027-04-01,2027-06-30,10.7251,13.4064,ha,0.799999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306913000,2027-07-01,2027-09-30,15.6829,16.0030,ha,0.979998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306913000,2027-10-01,2027-12-31,10.4761,13.9681,ha,0.750002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306914000,2027-01-01,2027-03-31,7.7431,10.9058,ha,0.709998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306914000,2027-04-01,2027-06-30,10.6820,11.0124,ha,0.969997,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306914000,2027-07-01,2027-09-30,18.9292,13.1453,ha,1.439998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306914000,2027-10-01,2027-12-31,8.7201,11.4738,ha,0.760001,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306915000,2027-01-01,2027-03-31,18.1510,10.4316,ha,1.740002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306915000,2027-04-01,2027-06-30,14.0097,10.5336,ha,1.330001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306915000,2027-07-01,2027-09-30,7.7958,12.5738,ha,0.620003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306915000,2027-10-01,2027-12-31,15.4746,10.9749,ha,1.409999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306916000,2027-01-01,2027-03-31,7.2808,9.8389,ha,0.740001,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306916000,2027-04-01,2027-06-30,10.5312,9.9351,ha,1.059999,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306916000,2027-07-01,2027-09-30,9.3689,11.8594,ha,0.789998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306916000,2027-10-01,2027-12-31,9.0056,10.3513,ha,0.869997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306917000,2027-01-01,2027-03-31,23.7887,13.7507,ha,1.729999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306917000,2027-04-01,2027-06-30,17.0788,13.8852,ha,1.230000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306917000,2027-07-01,2027-09-30,16.4088,16.5745,ha,0.990003,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306917000,2027-10-01,2027-12-31,12.2969,14.4669,ha,0.850002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306918000,2027-01-01,2027-03-31,18.7970,11.9726,ha,1.570002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306918000,2027-04-01,2027-06-30,9.9136,12.0897,ha,0.820004,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306918000,2027-07-01,2027-09-30,10.6792,14.4313,ha,0.740003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0306918000,2027-10-01,2027-12-31,15.2414,12.5962,ha,1.210000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307101000,2027-01-01,2027-03-31,20.5953,14.1064,ha,1.459997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307101000,2027-04-01,2027-06-30,12.1077,14.2443,ha,0.850003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307101000,2027-07-01,2027-09-30,14.9628,17.0032,ha,0.879999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307101000,2027-10-01,2027-12-31,12.4665,14.8411,ha,0.839998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307102000,2027-01-01,2027-03-31,14.7263,14.5805,ha,1.010000,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307102000,2027-04-01,2027-06-30,18.4039,14.7231,ha,1.250002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307102000,2027-07-01,2027-09-30,18.9807,17.5747,ha,1.080001,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307102000,2027-10-01,2027-12-31,15.8001,15.3399,ha,1.030000,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307103000,2027-01-01,2027-03-31,7.0698,9.9574,ha,0.710005,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307103000,2027-04-01,2027-06-30,9.3510,10.0548,ha,0.930004,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307103000,2027-07-01,2027-09-30,11.0421,12.0023,ha,0.919999,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307103000,2027-10-01,2027-12-31,7.9618,10.4760,ha,0.760004,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307104000,2027-01-01,2027-03-31,25.7234,14.6991,ha,1.749998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307104000,2027-04-01,2027-06-30,24.4906,14.8428,ha,1.649999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307104000,2027-07-01,2027-09-30,27.4623,17.7176,ha,1.550001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307104000,2027-10-01,2027-12-31,18.5575,15.4646,ha,1.199999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307105000,2027-01-01,2027-03-31,8.0845,13.0395,ha,0.620001,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307105000,2027-04-01,2027-06-30,9.0852,13.1670,ha,0.689998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307105000,2027-07-01,2027-09-30,19.6465,15.7172,ha,1.250000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307105000,2027-10-01,2027-12-31,15.0905,13.7186,ha,1.100003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307106000,2027-01-01,2027-03-31,8.4520,13.6322,ha,0.620003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307106000,2027-04-01,2027-06-30,11.0124,13.7655,ha,0.800000,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307106000,2027-07-01,2027-09-30,18.5678,16.4317,ha,1.129999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307106000,2027-10-01,2027-12-31,12.1909,14.3422,ha,0.850002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307108000,2027-01-01,2027-03-31,14.2250,8.8906,ha,1.600004,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307108000,2027-04-01,2027-06-30,8.3491,8.9775,ha,0.930003,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307108000,2027-07-01,2027-09-30,8.4659,10.7163,ha,0.790002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307108000,2027-10-01,2027-12-31,10.1954,9.3536,ha,1.089997,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307109000,2027-01-01,2027-03-31,11.3515,9.0091,ha,1.260004,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307109000,2027-04-01,2027-06-30,10.9166,9.0972,ha,1.199996,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307109000,2027-07-01,2027-09-30,14.8771,10.8592,ha,1.370000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307109000,2027-10-01,2027-12-31,14.4070,9.4783,ha,1.519998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307110000,2027-01-01,2027-03-31,10.7576,14.3434,ha,0.750003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307110000,2027-04-01,2027-06-30,25.7810,14.4837,ha,1.780001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307110000,2027-07-01,2027-09-30,27.8353,17.2890,ha,1.610001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307110000,2027-10-01,2027-12-31,19.7686,15.0905,ha,1.310003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307111000,2027-01-01,2027-03-31,11.3728,9.2462,ha,1.229997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307111000,2027-04-01,2027-06-30,11.7641,9.3366,ha,1.259998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307111000,2027-07-01,2027-09-30,10.4763,11.1450,ha,0.940000,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307111000,2027-10-01,2027-12-31,7.0040,9.7278,ha,0.719998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307112000,2027-01-01,2027-03-31,22.0273,13.5137,ha,1.629998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307112000,2027-04-01,2027-06-30,9.5521,13.6458,ha,0.700003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307112000,2027-07-01,2027-09-30,15.9630,16.2888,ha,0.979999,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307112000,2027-10-01,2027-12-31,9.8101,14.2175,ha,0.690002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307113000,2027-01-01,2027-03-31,7.3614,10.6687,ha,0.690000,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307113000,2027-04-01,2027-06-30,7.3256,10.7730,ha,0.679996,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307113000,2027-07-01,2027-09-30,16.3317,12.8596,ha,1.270001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307113000,2027-10-01,2027-12-31,19.7548,11.2243,ha,1.760003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307114000,2027-01-01,2027-03-31,13.6998,15.0547,ha,0.910002,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307114000,2027-04-01,2027-06-30,21.2827,15.2019,ha,1.400003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307114000,2027-07-01,2027-09-30,22.6829,18.1463,ha,1.250001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307114000,2027-10-01,2027-12-31,16.3140,15.8388,ha,1.030002,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307701000,2027-01-01,2027-03-31,10.8228,13.0395,ha,0.830001,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307701000,2027-04-01,2027-06-30,22.7789,13.1670,ha,1.729999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307701000,2027-07-01,2027-09-30,27.5051,15.7172,ha,1.750000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307701000,2027-10-01,2027-12-31,12.2096,13.7186,ha,0.890003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307702000,2027-01-01,2027-03-31,12.4823,15.4103,ha,0.809997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307702000,2027-04-01,2027-06-30,23.6527,15.5610,ha,1.519999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307702000,2027-07-01,2027-09-30,31.0201,18.5749,ha,1.670001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307702000,2027-10-01,2027-12-31,23.8330,16.2129,ha,1.470002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307703000,2027-01-01,2027-03-31,14.8199,11.1428,ha,1.329998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307703000,2027-04-01,2027-06-30,16.5401,11.2518,ha,1.469996,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307703000,2027-07-01,2027-09-30,20.4153,13.4311,ha,1.520002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307703000,2027-10-01,2027-12-31,20.5156,11.7232,ha,1.750000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307704000,2027-01-01,2027-03-31,8.5800,11.1428,ha,0.770004,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307704000,2027-04-01,2027-06-30,16.5401,11.2518,ha,1.469996,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307704000,2027-07-01,2027-09-30,21.2211,13.4311,ha,1.579997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307704000,2027-10-01,2027-12-31,17.7020,11.7232,ha,1.509997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307705000,2027-01-01,2027-03-31,10.1660,15.1732,ha,0.669997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307705000,2027-04-01,2027-06-30,24.6678,15.3216,ha,1.610002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307705000,2027-07-01,2027-09-30,23.9589,18.2892,ha,1.310003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307705000,2027-10-01,2027-12-31,11.6534,15.9635,ha,0.730003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307706000,2027-01-01,2027-03-31,9.9361,15.0547,ha,0.660000,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307706000,2027-04-01,2027-06-30,20.0665,15.2019,ha,1.319999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307706000,2027-07-01,2027-09-30,14.8800,18.1463,ha,0.820002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307706000,2027-10-01,2027-12-31,14.7301,15.8388,ha,0.930001,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307707000,2027-01-01,2027-03-31,7.8142,12.2097,ha,0.639999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307707000,2027-04-01,2027-06-30,12.5757,12.3291,ha,1.020001,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307707000,2027-07-01,2027-09-30,9.7133,14.7171,ha,0.660001,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307707000,2027-10-01,2027-12-31,7.7074,12.8456,ha,0.600003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307708000,2027-01-01,2027-03-31,11.7545,8.7720,ha,1.340002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307708000,2027-04-01,2027-06-30,5.8461,8.8578,ha,0.659995,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307708000,2027-07-01,2027-09-30,12.1594,10.5734,ha,1.149999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0307708000,2027-10-01,2027-12-31,9.5981,9.2289,ha,1.040005,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0330100000,2027-01-01,2027-03-31,24.0045,14.8176,ha,1.619999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0330100000,2027-04-01,2027-06-30,24.8378,14.9625,ha,1.660003,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0330100000,2027-07-01,2027-09-30,12.1451,17.8605,ha,0.679998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0330100000,2027-10-01,2027-12-31,22.7605,15.5894,ha,1.459998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0331400000,2027-01-01,2027-03-31,16.1630,11.9726,ha,1.349999,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0331400000,2027-04-01,2027-06-30,17.8928,12.0897,ha,1.480004,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0331400000,2027-07-01,2027-09-30,11.2564,14.4313,ha,0.779999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0331400000,2027-10-01,2027-12-31,13.8558,12.5962,ha,1.099998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401001000,2027-01-01,2027-03-31,14.4596,12.6839,ha,1.139996,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401001000,2027-04-01,2027-06-30,22.6700,12.8079,ha,1.770001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401001000,2027-07-01,2027-09-30,15.9001,15.2886,ha,1.039997,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401001000,2027-10-01,2027-12-31,12.6773,13.3445,ha,0.950002,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401002000,2027-01-01,2027-03-31,16.4831,12.2097,ha,1.350000,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401002000,2027-04-01,2027-06-30,18.0005,12.3291,ha,1.460001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401002000,2027-07-01,2027-09-30,14.4228,14.7171,ha,0.980003,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401002000,2027-10-01,2027-12-31,14.6440,12.8456,ha,1.140001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401003000,2027-01-01,2027-03-31,20.7257,14.6991,ha,1.409998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401003000,2027-04-01,2027-06-30,10.6868,14.8428,ha,0.719999,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401003000,2027-07-01,2027-09-30,18.9578,17.7176,ha,1.069998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401003000,2027-10-01,2027-12-31,12.9903,15.4646,ha,0.840002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401004000,2027-01-01,2027-03-31,17.8582,13.6322,ha,1.310001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401004000,2027-04-01,2027-06-30,12.5266,13.7655,ha,0.910000,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401004000,2027-07-01,2027-09-30,15.7744,16.4317,ha,0.959998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401004000,2027-10-01,2027-12-31,9.4659,14.3422,ha,0.660003,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401005000,2027-01-01,2027-03-31,7.6814,12.8024,ha,0.599997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401005000,2027-04-01,2027-06-30,15.5131,12.9276,ha,1.199998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401005000,2027-07-01,2027-09-30,14.5056,15.4315,ha,0.939999,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401005000,2027-10-01,2027-12-31,15.4896,13.4692,ha,1.150001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401006000,2027-01-01,2027-03-31,10.2632,13.1580,ha,0.779997,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401006000,2027-04-01,2027-06-30,15.8112,13.2867,ha,1.190002,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401006000,2027-07-01,2027-09-30,20.7767,15.8601,ha,1.309998,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401006000,2027-10-01,2027-12-31,14.3970,13.8433,ha,1.039998,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401007000,2027-01-01,2027-03-31,12.2726,14.1064,ha,0.870002,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401007000,2027-04-01,2027-06-30,11.6803,14.2443,ha,0.819998,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401007000,2027-07-01,2027-09-30,19.5537,17.0032,ha,1.150001,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401007000,2027-10-01,2027-12-31,23.4489,14.8411,ha,1.579997,high,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401008000,2027-01-01,2027-03-31,5.5678,9.1276,ha,0.609996,low,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401008000,2027-04-01,2027-06-30,9.4934,9.2169,ha,1.029999,moderate,synthetic_demo,demo-2026-09-v1
turmeric,mun_0401008000,2027-07-01,2027-09-30,16.0631,11.0021,ha,1.460003,high,synthetic_demo,demo-2026-09-v1
